,userID,index,visitByTheHour,weekOfYear,weekOfYear,dayOfWeek,cluster
70296,132,70296,6,11,11,1,3
70297,149,70297,17,11,11,0,3
70298,195,70298,3,11,11,3,3
70299,75,70299,19,9,9,0,3
70300,99,70300,11,4,4,2,3
70301,78,70301,0,12,12,2,3
70302,50,70302,18,9,9,0,3
70303,17,70303,8,10,10,0,3
70304,28,70304,10,1,1,5,3
70305,193,70305,8,10,10,0,3
70306,15,70306,21,11,11,0,3
70307,7,70307,18,13,13,1,3
70308,57,70308,19,2,2,4,3
70309,75,70309,3,11,11,5,3
70310,185,70310,12,5,5,4,3
70311,40,70311,4,1,1,6,3
70312,127,70312,13,6,6,0,3
70313,96,70313,22,9,9,6,3
70314,107,70314,14,13,13,0,3
70315,164,70315,11,12,12,4,3
70316,89,70316,15,6,6,0,3
70317,42,70317,10,6,6,6,3
70318,182,70318,21,4,4,0,3
70319,76,70319,6,1,1,1,3
70320,113,70320,6,4,4,0,3
70321,113,70321,0,4,4,0,3
70322,178,70322,10,7,7,2,3
70323,115,70323,22,8,8,5,3
70324,133,70324,0,11,11,6,3
70325,92,70325,21,11,11,0,3
70326,75,70326,22,12,12,3,3
70327,0,70327,5,3,3,1,3
70328,29,70328,18,11,11,6,3
70329,67,70329,18,9,9,1,3
70330,54,70330,11,11,11,2,3
70331,149,70331,21,1,1,0,3
70332,195,70332,9,11,11,5,3
70333,118,70333,1,8,8,4,3
70334,78,70334,9,7,7,5,3
70335,131,70335,15,5,5,0,3
70336,41,70336,6,1,1,0,3
70337,167,70337,12,9,9,1,3
70338,47,70338,3,5,5,4,3
70339,61,70339,7,12,12,5,3
70340,54,70340,12,10,10,2,3
70341,36,70341,18,12,12,4,3
70342,198,70342,5,6,6,3,3
70343,136,70343,8,2,2,2,3
70344,93,70344,0,4,4,3,3
70345,3,70345,17,3,3,6,3
70346,47,70346,23,1,1,4,3
70347,30,70347,18,2,2,6,3
70348,85,70348,1,10,10,2,3
70349,3,70349,13,1,1,0,3
70350,83,70350,12,8,8,3,3
70351,62,70351,23,4,4,3,3
70352,146,70352,14,2,2,4,3
70353,145,70353,3,8,8,0,3
70354,8,70354,14,6,6,3,3
70355,179,70355,0,2,2,5,3
70356,196,70356,18,13,13,1,3
70357,155,70357,16,4,4,6,3
70358,91,70358,6,7,7,5,3
70359,96,70359,1,5,5,5,3
70360,38,70360,16,10,10,4,3
70361,110,70361,23,12,12,6,3
70362,61,70362,19,1,1,3,3
70363,94,70363,20,7,7,5,3
70364,181,70364,22,12,12,4,3
70365,36,70365,1,8,8,5,3
70366,8,70366,19,0,0,4,3
70367,162,70367,6,3,3,2,3
70368,184,70368,9,2,2,0,3
70369,131,70369,23,12,12,3,3
70370,93,70370,11,6,6,3,3
70371,165,70371,12,9,9,0,3
70372,188,70372,9,11,11,0,3
70373,171,70373,22,1,1,0,3
70374,97,70374,16,5,5,5,3
70375,147,70375,9,5,5,3,3
70376,39,70376,11,12,12,6,3
70377,197,70377,10,1,1,3,3
70378,29,70378,22,2,2,6,3
70379,155,70379,19,12,12,1,3
70380,127,70380,16,1,1,2,3
70381,149,70381,0,1,1,2,3
70382,105,70382,11,7,7,1,3
70383,199,70383,18,5,5,2,3
70384,27,70384,1,5,5,2,3
70385,73,70385,16,9,9,2,3
70386,176,70386,6,5,5,4,3
70387,59,70387,19,1,1,1,3
70388,7,70388,4,2,2,3,3
70389,117,70389,12,1,1,5,3
70390,55,70390,5,2,2,2,3
70391,160,70391,20,13,13,6,3
70392,14,70392,10,3,3,2,3
70393,167,70393,17,5,5,3,3
70394,130,70394,13,2,2,4,3
70395,147,70395,3,3,3,0,3
70396,59,70396,21,6,6,1,3
70397,116,70397,3,13,13,1,3
70398,130,70398,8,11,11,3,3
70399,56,70399,10,10,10,6,3
70400,48,70400,19,8,8,4,3
70401,151,70401,19,4,4,1,3
70402,159,70402,14,3,3,4,3
70403,113,70403,6,8,8,3,3
70404,193,70404,8,2,2,4,3
70405,75,70405,10,10,10,5,3
70406,114,70406,14,3,3,0,3
70407,124,70407,3,11,11,5,3
70408,172,70408,10,12,12,1,3
70409,23,70409,2,4,4,3,3
70410,39,70410,17,11,11,0,3
70411,77,70411,4,7,7,0,3
70412,16,70412,14,2,2,5,3
70413,30,70413,0,11,11,4,3
70414,179,70414,7,6,6,1,3
70415,192,70415,17,4,4,0,3
70416,97,70416,20,2,2,4,3
70417,44,70417,16,12,12,4,3
70418,159,70418,2,1,1,1,3
70419,177,70419,16,5,5,1,3
70420,107,70420,18,5,5,3,3
70421,0,70421,17,1,1,6,3
70422,17,70422,21,9,9,0,3
70423,104,70423,6,6,6,4,3
70424,164,70424,3,2,2,1,3
70425,73,70425,16,4,4,5,3
70426,69,70426,2,11,11,3,3
70427,53,70427,8,8,8,4,3
70428,168,70428,5,1,1,1,3
70429,166,70429,17,2,2,2,3
70430,82,70430,9,10,10,1,3
70431,101,70431,10,4,4,4,3
70432,113,70432,1,5,5,1,3
70433,131,70433,12,5,5,4,3
70434,118,70434,22,10,10,6,3
70435,168,70435,15,12,12,2,3
70436,2,70436,20,1,1,4,3
70437,117,70437,16,9,9,3,3
70438,99,70438,7,13,13,2,3
70439,152,70439,2,2,2,5,3
70440,174,70440,1,4,4,0,3
70441,72,70441,6,1,1,5,3
70442,193,70442,0,12,12,4,3
70443,190,70443,10,12,12,6,3
70444,187,70444,2,6,6,6,3
70445,104,70445,5,10,10,6,3
70446,118,70446,4,3,3,6,3
70447,90,70447,0,3,3,4,3
70448,24,70448,6,4,4,1,3
70449,142,70449,11,9,9,2,3
70450,29,70450,8,6,6,0,3
70451,133,70451,1,8,8,0,3
70452,25,70452,3,6,6,2,3
70453,105,70453,3,1,1,4,3
70454,190,70454,21,5,5,4,3
70455,167,70455,20,13,13,1,3
70456,100,70456,6,10,10,4,3
70457,58,70457,21,4,4,1,3
70458,16,70458,12,11,11,2,3
70459,18,70459,13,3,3,6,3
70460,108,70460,1,3,3,2,3
70461,100,70461,15,3,3,0,3
70462,148,70462,5,10,10,6,3
70463,138,70463,8,1,1,3,3
70464,187,70464,2,4,4,3,3
70465,191,70465,3,3,3,1,3
70466,101,70466,7,8,8,0,3
70467,182,70467,16,4,4,1,3
70468,174,70468,9,6,6,3,3
70469,59,70469,11,4,4,5,3
70470,103,70470,23,12,12,3,3
70471,131,70471,16,10,10,6,3
70472,159,70472,22,2,2,0,3
70473,139,70473,2,12,12,3,3
70474,40,70474,0,2,2,0,3
70475,7,70475,20,7,7,0,3
70476,168,70476,14,8,8,4,3
70477,29,70477,10,4,4,4,3
70478,107,70478,5,0,0,5,3
70479,2,70479,14,8,8,1,3
70480,31,70480,16,10,10,0,3
70481,123,70481,8,2,2,0,3
70482,25,70482,17,11,11,6,3
70483,156,70483,17,9,9,4,3
70484,121,70484,15,10,10,6,3
70485,24,70485,22,3,3,5,3
70486,109,70486,17,11,11,3,3
70487,8,70487,19,3,3,4,3
70488,47,70488,8,7,7,4,3
70489,40,70489,21,9,9,4,3
70490,66,70490,16,12,12,3,3
70491,114,70491,8,5,5,2,3
70492,44,70492,23,6,6,2,3
70493,19,70493,21,11,11,4,3
70494,82,70494,20,7,7,4,3
70495,92,70495,21,11,11,4,3
70496,174,70496,11,10,10,5,3
70497,56,70497,12,3,3,0,3
70498,77,70498,3,5,5,6,3
70499,76,70499,18,11,11,2,3
70500,77,70500,0,11,11,3,3
70501,30,70501,18,1,1,6,3
70502,28,70502,18,7,7,6,3
70503,9,70503,0,3,3,0,3
70504,154,70504,18,9,9,4,3
70505,140,70505,3,13,13,6,3
70506,177,70506,3,11,11,5,3
70507,182,70507,16,2,2,6,3
70508,10,70508,10,3,3,4,3
70509,138,70509,21,7,7,6,3
70510,81,70510,5,4,4,0,3
70511,14,70511,6,11,11,2,3
70512,172,70512,5,6,6,5,3
70513,121,70513,0,13,13,2,3
70514,27,70514,3,7,7,1,3
70515,36,70515,10,11,11,0,3
70516,138,70516,5,8,8,6,3
70517,187,70517,8,7,7,4,3
70518,103,70518,12,2,2,2,3
70519,25,70519,23,5,5,0,3
70520,138,70520,15,6,6,3,3
70521,31,70521,2,8,8,6,3
70522,104,70522,2,5,5,5,3
70523,168,70523,23,10,10,5,3
70524,93,70524,0,0,0,5,3
70525,35,70525,21,13,13,2,3
70526,76,70526,9,12,12,1,3
70527,108,70527,14,8,8,2,3
70528,75,70528,7,10,10,0,3
70529,116,70529,10,6,6,3,3
70530,95,70530,7,2,2,5,3
70531,121,70531,17,12,12,2,3
70532,5,70532,23,4,4,3,3
70533,117,70533,3,10,10,0,3
70534,5,70534,7,3,3,5,3
70535,28,70535,15,4,4,1,3
70536,121,70536,21,13,13,2,3
70537,18,70537,2,1,1,0,3
70538,158,70538,10,12,12,1,3
70539,80,70539,12,3,3,4,3
70540,182,70540,21,2,2,0,3
70541,124,70541,2,13,13,1,3
70542,16,70542,3,6,6,1,3
70543,109,70543,5,8,8,1,3
70544,119,70544,7,6,6,3,3
70545,196,70545,4,3,3,0,3
70546,121,70546,9,3,3,3,3
70547,129,70547,3,9,9,6,3
70548,133,70548,4,12,12,6,3
70549,76,70549,8,5,5,4,3
70550,179,70550,6,8,8,4,3
70551,178,70551,4,1,1,5,3
70552,10,70552,3,3,3,4,3
70553,82,70553,16,2,2,0,3
70554,62,70554,11,6,6,3,3
70555,90,70555,7,3,3,2,3
70556,18,70556,19,3,3,2,3
70557,18,70557,5,1,1,5,3
70558,55,70558,19,4,4,5,3
70559,54,70559,17,9,9,1,3
70560,177,70560,13,0,0,5,3
70561,66,70561,8,11,11,0,3
70562,14,70562,9,4,4,4,3
70563,164,70563,9,2,2,0,3
70564,38,70564,15,1,1,6,3
70565,132,70565,12,10,10,1,3
70566,171,70566,10,7,7,5,3
70567,135,70567,9,8,8,1,3
70568,99,70568,4,6,6,2,3
70569,64,70569,0,3,3,3,3
70570,50,70570,6,10,10,4,3
70571,40,70571,5,7,7,1,3
70572,44,70572,5,10,10,0,3
70573,156,70573,0,1,1,1,3
70574,55,70574,13,8,8,5,3
70575,67,70575,13,12,12,4,3
70576,154,70576,19,10,10,5,3
70577,19,70577,23,4,4,5,3
70578,103,70578,14,4,4,3,3
70579,176,70579,21,12,12,1,3
70580,152,70580,3,13,13,0,3
70581,192,70581,16,4,4,6,3
70582,5,70582,13,5,5,3,3
70583,192,70583,14,3,3,0,3
70584,20,70584,6,12,12,5,3
70585,36,70585,19,2,2,4,3
70586,101,70586,19,11,11,6,3
70587,30,70587,5,8,8,0,3
70588,119,70588,9,6,6,6,3
70589,196,70589,11,9,9,5,3
70590,43,70590,9,5,5,4,3
70591,95,70591,8,11,11,4,3
70592,123,70592,6,6,6,3,3
70593,131,70593,21,6,6,6,3
70594,139,70594,19,5,5,3,3
70595,112,70595,14,3,3,0,3
70596,47,70596,19,11,11,1,3
70597,170,70597,0,5,5,6,3
70598,114,70598,3,1,1,2,3
70599,189,70599,14,8,8,1,3
70600,125,70600,19,8,8,5,3
70601,132,70601,3,11,11,3,3
70602,187,70602,22,6,6,2,3
70603,41,70603,5,5,5,5,3
70604,99,70604,15,2,2,1,3
70605,181,70605,11,2,2,3,3
70606,95,70606,0,1,1,5,3
70607,88,70607,22,6,6,5,3
70608,94,70608,23,12,12,4,3
70609,79,70609,14,7,7,6,3
70610,52,70610,5,4,4,3,3
70611,16,70611,1,11,11,1,3
70612,44,70612,11,8,8,4,3
70613,69,70613,5,9,9,6,3
70614,157,70614,9,1,1,6,3
70615,89,70615,2,9,9,1,3
70616,191,70616,12,12,12,6,3
70617,23,70617,15,10,10,4,3
70618,147,70618,18,5,5,0,3
70619,13,70619,17,7,7,6,3
70620,10,70620,13,12,12,4,3
70621,51,70621,15,10,10,0,3
70622,12,70622,9,11,11,4,3
70623,164,70623,23,8,8,1,3
70624,134,70624,12,3,3,2,3
70625,37,70625,6,2,2,4,3
70626,40,70626,22,11,11,1,3
70627,145,70627,10,6,6,2,3
70628,167,70628,3,12,12,2,3
70629,10,70629,13,11,11,2,3
70630,197,70630,4,6,6,4,3
70631,24,70631,20,10,10,3,3
70632,88,70632,12,1,1,2,3
70633,196,70633,5,10,10,5,3
70634,127,70634,1,9,9,4,3
70635,160,70635,20,1,1,4,3
70636,135,70636,3,1,1,2,3
70637,48,70637,15,8,8,4,3
70638,60,70638,9,2,2,5,3
70639,3,70639,18,3,3,5,3
70640,39,70640,9,10,10,2,3
70641,119,70641,2,10,10,3,3
70642,74,70642,11,6,6,3,3
70643,185,70643,2,9,9,4,3
70644,35,70644,11,2,2,3,3
70645,20,70645,17,9,9,1,3
70646,128,70646,4,7,7,6,3
70647,2,70647,10,4,4,1,3
70648,105,70648,7,10,10,6,3
70649,127,70649,7,7,7,5,3
70650,32,70650,16,4,4,4,3
70651,49,70651,14,7,7,5,3
70652,125,70652,12,2,2,2,3
70653,32,70653,8,0,0,4,3
70654,27,70654,7,8,8,6,3
70655,15,70655,23,3,3,6,3
70656,23,70656,18,9,9,2,3
70657,25,70657,21,6,6,3,3
70658,144,70658,0,8,8,1,3
70659,192,70659,7,9,9,1,3
70660,168,70660,8,10,10,4,3
70661,193,70661,5,5,5,1,3
70662,58,70662,14,1,1,3,3
70663,181,70663,5,6,6,6,3
70664,63,70664,0,12,12,2,3
70665,26,70665,6,8,8,5,3
70666,114,70666,22,8,8,2,3
70667,191,70667,5,4,4,5,3
70668,118,70668,20,12,12,6,3
70669,32,70669,0,13,13,3,3
70670,127,70670,19,7,7,4,3
70671,145,70671,2,2,2,1,3
70672,36,70672,7,10,10,2,3
70673,175,70673,4,3,3,1,3
70674,175,70674,4,9,9,3,3
70675,33,70675,6,1,1,4,3
70676,135,70676,13,3,3,5,3
70677,150,70677,16,9,9,6,3
70678,187,70678,12,5,5,5,3
70679,43,70679,20,4,4,1,3
70680,84,70680,23,7,7,0,3
70681,143,70681,0,3,3,4,3
70682,114,70682,22,12,12,0,3
70683,187,70683,20,2,2,4,3
70684,89,70684,5,10,10,0,3
70685,66,70685,13,5,5,1,3
70686,20,70686,19,11,11,1,3
70687,124,70687,10,2,2,3,3
70688,54,70688,11,6,6,4,3
70689,11,70689,4,2,2,2,3
70690,42,70690,21,7,7,4,3
70691,171,70691,20,5,5,2,3
70692,70,70692,8,12,12,5,3
70693,13,70693,10,13,13,6,3
70694,162,70694,0,5,5,3,3
70695,38,70695,16,7,7,2,3
70696,56,70696,9,1,1,6,3
70697,45,70697,15,10,10,2,3
70698,37,70698,16,4,4,3,3
70699,41,70699,3,13,13,0,3
70700,91,70700,4,5,5,0,3
70701,149,70701,21,4,4,2,3
70702,103,70702,22,2,2,0,3
70703,52,70703,16,3,3,6,3
70704,24,70704,1,10,10,6,3
70705,68,70705,21,11,11,2,3
70706,90,70706,6,11,11,4,3
70707,74,70707,21,3,3,6,3
70708,8,70708,15,13,13,0,3
70709,192,70709,23,11,11,5,3
70710,137,70710,3,1,1,5,3
70711,191,70711,13,2,2,0,3
70712,50,70712,18,5,5,6,3
70713,24,70713,4,4,4,6,3
70714,125,70714,18,5,5,1,3
70715,0,70715,20,3,3,6,3
70716,182,70716,2,2,2,2,3
70717,114,70717,19,10,10,2,3
70718,197,70718,4,8,8,5,3
70719,44,70719,17,4,4,4,3
70720,154,70720,0,5,5,0,3
70721,144,70721,8,7,7,2,3
70722,135,70722,19,1,1,2,3
70723,49,70723,8,4,4,0,3
70724,32,70724,18,9,9,1,3
70725,99,70725,4,1,1,2,3
70726,101,70726,16,3,3,0,3
70727,172,70727,11,7,7,0,3
70728,28,70728,14,0,0,5,3
70729,168,70729,18,5,5,6,3
70730,16,70730,4,13,13,2,3
70731,33,70731,16,10,10,0,3
70732,179,70732,20,7,7,1,3
70733,75,70733,14,6,6,1,3
70734,124,70734,12,4,4,1,3
70735,37,70735,14,5,5,0,3
70736,109,70736,2,9,9,4,3
70737,153,70737,3,6,6,1,3
70738,106,70738,15,5,5,6,3
70739,183,70739,5,10,10,4,3
70740,94,70740,1,11,11,5,3
70741,56,70741,17,2,2,2,3
70742,160,70742,20,2,2,6,3
70743,152,70743,10,8,8,2,3
70744,16,70744,11,10,10,5,3
70745,102,70745,13,11,11,0,3
70746,107,70746,9,12,12,0,3
70747,184,70747,6,13,13,1,3
70748,118,70748,11,2,2,6,3
70749,142,70749,19,2,2,0,3
70750,10,70750,5,5,5,3,3
70751,157,70751,22,0,0,5,3
70752,80,70752,15,12,12,6,3
70753,99,70753,3,4,4,6,3
70754,26,70754,22,3,3,2,3
70755,25,70755,14,9,9,1,3
70756,128,70756,7,3,3,2,3
70757,2,70757,9,3,3,6,3
70758,161,70758,14,1,1,6,3
70759,29,70759,1,10,10,2,3
70760,87,70760,22,2,2,3,3
70761,200,70761,20,13,13,1,3
70762,179,70762,13,7,7,4,3
70763,34,70763,1,5,5,5,3
70764,86,70764,19,9,9,4,3
70765,12,70765,19,7,7,5,3
70766,50,70766,5,6,6,4,3
70767,153,70767,0,9,9,6,3
70768,177,70768,6,3,3,0,3
70769,70,70769,1,11,11,6,3
70770,165,70770,7,13,13,2,3
70771,77,70771,17,9,9,6,3
70772,156,70772,12,11,11,1,3
70773,155,70773,14,11,11,4,3
70774,14,70774,17,4,4,4,3
70775,34,70775,13,7,7,1,3
70776,69,70776,23,5,5,5,3
70777,102,70777,3,11,11,2,3
70778,64,70778,22,12,12,3,3
70779,40,70779,21,11,11,1,3
70780,181,70780,5,7,7,5,3
70781,67,70781,22,12,12,1,3
70782,93,70782,2,12,12,1,3
70783,7,70783,11,5,5,2,3
70784,194,70784,18,7,7,6,3
70785,107,70785,19,5,5,3,3
70786,0,70786,19,3,3,0,3
70787,21,70787,16,8,8,4,3
70788,121,70788,7,13,13,6,3
70789,114,70789,22,7,7,4,3
70790,128,70790,10,10,10,3,3
70791,163,70791,10,5,5,4,3
70792,53,70792,21,6,6,3,3
70793,171,70793,17,7,7,4,3
70794,11,70794,23,7,7,1,3
70795,16,70795,18,8,8,0,3
70796,164,70796,19,8,8,2,3
70797,21,70797,11,4,4,5,3
70798,134,70798,10,3,3,2,3
70799,13,70799,18,4,4,0,3
70800,121,70800,10,2,2,0,3
70801,111,70801,3,10,10,3,3
70802,72,70802,11,8,8,6,3
70803,49,70803,5,7,7,4,3
70804,137,70804,18,1,1,4,3
70805,47,70805,13,5,5,6,3
70806,4,70806,16,4,4,0,3
70807,162,70807,8,9,9,2,3
70808,136,70808,20,4,4,1,3
70809,79,70809,3,2,2,4,3
70810,152,70810,10,11,11,5,3
70811,127,70811,17,9,9,1,3
70812,148,70812,23,8,8,0,3
70813,84,70813,4,1,1,4,3
70814,55,70814,7,10,10,2,3
70815,39,70815,15,9,9,5,3
70816,23,70816,21,0,0,5,3
70817,112,70817,17,12,12,0,3
70818,73,70818,8,6,6,1,3
70819,79,70819,7,8,8,2,3
70820,78,70820,11,4,4,5,3
70821,184,70821,6,13,13,3,3
70822,60,70822,12,10,10,3,3
70823,100,70823,18,11,11,0,3
70824,15,70824,22,4,4,5,3
70825,106,70825,10,1,1,6,3
70826,103,70826,8,3,3,1,3
70827,23,70827,16,6,6,2,3
70828,110,70828,13,3,3,3,3
70829,94,70829,17,12,12,5,3
70830,123,70830,1,6,6,4,3
70831,147,70831,16,6,6,6,3
70832,17,70832,8,6,6,6,3
70833,40,70833,20,3,3,5,3
70834,73,70834,20,7,7,0,3
70835,149,70835,17,2,2,0,3
70836,6,70836,7,9,9,3,3
70837,157,70837,19,9,9,6,3
70838,175,70838,12,10,10,1,3
70839,91,70839,7,13,13,2,3
70840,131,70840,20,0,0,5,3
70841,153,70841,3,4,4,6,3
70842,36,70842,11,12,12,5,3
70843,149,70843,0,4,4,3,3
70844,50,70844,3,1,1,4,3
70845,98,70845,18,10,10,6,3
70846,43,70846,6,5,5,1,3
70847,50,70847,17,13,13,1,3
70848,183,70848,0,6,6,5,3
70849,180,70849,22,5,5,4,3
70850,39,70850,4,1,1,0,3
70851,49,70851,1,11,11,0,3
70852,39,70852,17,13,13,0,3
70853,24,70853,6,9,9,5,3
70854,100,70854,9,12,12,6,3
70855,135,70855,5,8,8,3,3
70856,135,70856,23,6,6,0,3
70857,17,70857,1,5,5,3,3
70858,164,70858,8,4,4,6,3
70859,173,70859,0,8,8,2,3
70860,145,70860,0,12,12,5,3
70861,159,70861,0,9,9,1,3
70862,119,70862,20,12,12,5,3
70863,25,70863,18,11,11,5,3
70864,1,70864,14,4,4,4,3
70865,181,70865,9,4,4,1,3
70866,180,70866,19,5,5,6,3
70867,48,70867,22,10,10,1,3
70868,36,70868,8,9,9,6,3
70869,15,70869,1,9,9,4,3
70870,133,70870,16,3,3,5,3
70871,144,70871,2,7,7,5,3
70872,153,70872,9,11,11,2,3
70873,122,70873,18,4,4,6,3
70874,159,70874,15,7,7,3,3
70875,108,70875,7,4,4,6,3
70876,121,70876,14,1,1,4,3
70877,83,70877,4,1,1,2,3
70878,153,70878,3,2,2,6,3
70879,96,70879,13,3,3,0,3
70880,28,70880,1,2,2,3,3
70881,161,70881,22,3,3,5,3
70882,149,70882,2,13,13,1,3
70883,120,70883,13,6,6,1,3
70884,26,70884,15,8,8,4,3
70885,151,70885,10,2,2,5,3
70886,117,70886,0,5,5,4,3
70887,9,70887,19,11,11,4,3
70888,16,70888,0,11,11,3,3
70889,80,70889,10,12,12,5,3
70890,137,70890,8,0,0,4,3
70891,122,70891,20,1,1,3,3
70892,190,70892,23,5,5,4,3
70893,187,70893,15,5,5,4,3
70894,120,70894,6,4,4,4,3
70895,60,70895,23,10,10,2,3
70896,194,70896,18,2,2,6,3
70897,113,70897,18,5,5,6,3
70898,58,70898,14,0,0,4,3
70899,25,70899,7,13,13,1,3
70900,109,70900,8,5,5,2,3
70901,157,70901,3,6,6,2,3
70902,84,70902,7,2,2,6,3
70903,186,70903,19,4,4,2,3
70904,187,70904,16,3,3,3,3
70905,129,70905,22,13,13,6,3
70906,107,70906,23,8,8,4,3
70907,168,70907,8,5,5,4,3
70908,25,70908,16,6,6,1,3
70909,11,70909,14,8,8,5,3
70910,196,70910,16,11,11,6,3
70911,80,70911,11,3,3,0,3
70912,64,70912,22,11,11,6,3
70913,154,70913,4,11,11,2,3
70914,115,70914,7,12,12,1,3
70915,101,70915,16,7,7,2,3
70916,164,70916,12,8,8,5,3
70917,147,70917,2,11,11,1,3
70918,91,70918,0,1,1,1,3
70919,116,70919,7,13,13,6,3
70920,109,70920,15,2,2,1,3
70921,39,70921,7,6,6,2,3
70922,115,70922,7,11,11,2,3
70923,30,70923,2,8,8,3,3
70924,11,70924,6,11,11,0,3
70925,28,70925,21,7,7,0,3
70926,94,70926,10,7,7,3,3
70927,19,70927,2,13,13,3,3
70928,193,70928,14,6,6,0,3
70929,182,70929,20,12,12,6,3
70930,27,70930,12,8,8,5,3
70931,32,70931,23,8,8,5,3
70932,88,70932,14,8,8,0,3
70933,82,70933,20,8,8,1,3
70934,45,70934,16,5,5,5,3
70935,83,70935,13,9,9,1,3
70936,124,70936,16,2,2,3,3
70937,95,70937,6,1,1,0,3
70938,163,70938,6,8,8,3,3
70939,78,70939,15,3,3,0,3
70940,10,70940,14,10,10,5,3
70941,197,70941,23,12,12,1,3
70942,77,70942,11,3,3,5,3
70943,148,70943,2,5,5,5,3
70944,144,70944,10,11,11,2,3
70945,74,70945,10,1,1,5,3
70946,126,70946,9,12,12,1,3
70947,71,70947,12,4,4,4,3
70948,43,70948,11,2,2,0,3
70949,26,70949,20,12,12,0,3
70950,175,70950,10,6,6,0,3
70951,128,70951,21,13,13,1,3
70952,145,70952,14,11,11,6,3
70953,124,70953,14,13,13,6,3
70954,70,70954,12,4,4,4,3
70955,153,70955,4,13,13,1,3
70956,146,70956,15,11,11,4,3
70957,6,70957,13,6,6,1,3
70958,91,70958,11,3,3,4,3
70959,160,70959,21,5,5,2,3
70960,154,70960,3,3,3,6,3
70961,19,70961,2,2,2,5,3
70962,4,70962,4,2,2,3,3
70963,165,70963,17,2,2,3,3
70964,26,70964,19,5,5,1,3
70965,89,70965,18,13,13,1,3
70966,190,70966,9,4,4,5,3
70967,176,70967,21,9,9,3,3
70968,172,70968,2,9,9,5,3
70969,94,70969,13,0,0,5,3
70970,199,70970,0,9,9,2,3
70971,67,70971,14,4,4,4,3
70972,198,70972,22,6,6,1,3
70973,56,70973,1,11,11,1,3
70974,36,70974,0,2,2,3,3
70975,193,70975,11,7,7,2,3
70976,110,70976,21,2,2,6,3
70977,195,70977,10,1,1,0,3
70978,77,70978,13,8,8,1,3
70979,167,70979,21,13,13,1,3
70980,96,70980,3,9,9,6,3
70981,82,70981,9,8,8,6,3
70982,188,70982,3,6,6,6,3
70983,37,70983,12,7,7,0,3
70984,195,70984,11,9,9,5,3
70985,37,70985,14,11,11,3,3
70986,147,70986,21,5,5,4,3
70987,76,70987,18,6,6,4,3
70988,180,70988,17,7,7,5,3
70989,140,70989,17,1,1,0,3
70990,0,70990,21,1,1,0,3
70991,140,70991,3,5,5,2,3
70992,91,70992,11,1,1,2,3
70993,171,70993,12,9,9,0,3
70994,110,70994,7,11,11,2,3
70995,3,70995,5,1,1,2,3
70996,152,70996,20,12,12,6,3
70997,110,70997,20,13,13,6,3
70998,172,70998,16,10,10,1,3
70999,181,70999,8,11,11,6,3
71000,185,71000,1,9,9,4,3
71001,106,71001,7,0,0,5,3
71002,6,71002,14,9,9,4,3
71003,74,71003,5,8,8,2,3
71004,1,71004,7,8,8,1,3
71005,61,71005,7,2,2,4,3
71006,93,71006,10,7,7,2,3
71007,25,71007,4,13,13,6,3
71008,84,71008,21,0,0,4,3
71009,183,71009,15,4,4,6,3
71010,151,71010,11,5,5,1,3
71011,95,71011,20,7,7,5,3
71012,149,71012,2,6,6,3,3
71013,18,71013,11,13,13,0,3
71014,173,71014,18,10,10,5,3
71015,117,71015,20,2,2,6,3
71016,159,71016,6,0,0,4,3
71017,78,71017,15,1,1,6,3
71018,104,71018,4,12,12,6,3
71019,113,71019,8,13,13,2,3
71020,78,71020,2,4,4,2,3
71021,171,71021,12,5,5,2,3
71022,119,71022,15,1,1,0,3
71023,183,71023,2,9,9,2,3
71024,84,71024,12,6,6,1,3
71025,21,71025,6,8,8,6,3
71026,32,71026,21,12,12,3,3
71027,2,71027,20,8,8,3,3
71028,46,71028,5,9,9,6,3
71029,163,71029,9,7,7,5,3
71030,13,71030,15,4,4,3,3
71031,160,71031,4,13,13,0,3
71032,98,71032,19,1,1,3,3
71033,6,71033,0,9,9,2,3
71034,197,71034,18,8,8,0,3
71035,40,71035,22,11,11,4,3
71036,182,71036,12,10,10,4,3
71037,103,71037,20,1,1,0,3
71038,142,71038,12,7,7,2,3
71039,63,71039,10,9,9,1,3
71040,79,71040,0,1,1,4,3
71041,167,71041,21,0,0,5,3
71042,60,71042,21,11,11,5,3
71043,153,71043,12,11,11,5,3
71044,53,71044,23,10,10,0,3
71045,111,71045,16,9,9,2,3
71046,39,71046,19,12,12,0,3
71047,145,71047,18,1,1,4,3
71048,123,71048,13,5,5,0,3
71049,179,71049,4,3,3,1,3
71050,65,71050,1,11,11,3,3
71051,23,71051,5,5,5,6,3
71052,8,71052,9,1,1,3,3
71053,5,71053,16,4,4,2,3
71054,182,71054,2,8,8,4,3
71055,87,71055,19,9,9,6,3
71056,94,71056,4,5,5,3,3
71057,132,71057,16,13,13,2,3
71058,129,71058,5,4,4,3,3
71059,50,71059,16,11,11,4,3
71060,166,71060,6,3,3,3,3
71061,3,71061,4,13,13,1,3
71062,23,71062,10,12,12,3,3
71063,8,71063,5,12,12,4,3
71064,14,71064,1,9,9,3,3
71065,76,71065,23,6,6,6,3
71066,95,71066,10,11,11,3,3
71067,25,71067,17,9,9,5,3
71068,79,71068,16,10,10,0,3
71069,185,71069,9,5,5,2,3
71070,16,71070,9,5,5,4,3
